contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
UDBO/DANG/NCB/ WORKS/12-2080/81,"Urban Development & Building Office Ghorahi, Dang","Takiyapur Manikapur Road Drain Construction Works , Tulsipur-2, Dang.",3075745.87,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/13-2080/81,"Urban Development & Building Office Ghorahi, Dang","Jethangaun- Mahadewa, Dhaireni - Gadhawa Campus - Rajpur Road upgrading Work, Gadhawa ga.pa.-04, Dang.",3127215.10,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/14-2080/81,"Urban Development & Building Office Ghorahi, Dang","Simthana Simthani Basti Bikas, Dangisharan-7, Dang.",2272896.33,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/15-2080/81,"Urban Development & Building Office Ghorahi, Dang","Pipari Galli Basti Bikas and Ladanchok Uttar side Subash Chaudhary house culvert construction work (Drain and Road Construction Work),Rapti Ga.Pa.-08,Dang",2637220.39,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/16-2080/81,"Urban Development & Building Office Ghorahi, Dang","Bhaisapathra Saraswati khola South Shivmandir - Dobhan Chautari Road and Drain Construction Work, Ghorahi-05, Dharna, Dang.",2342491.40,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/17-2080/81,"Urban Development & Building Office Ghorahi, Dang","Highway - Buddhanagar Tole Basti Bikas (Drain And Road Construction Works), Ghorahi-15, Dang.",1769165.66,Works,NCB,In-Progress
SMIP-02/NCB/080-81,Sunsari Morang Irrigation Project,Construction of Head Reach Canal With Pumping System in Sundargundar Minor Systems,73836313.54,Works,NCB,In-Progress
SMIP-01/NCB/2080-81,Sunsari Morang Irrigation Project,"Supply, Delivery, Installation, Testing and Commissioning of Radial Piston Hydraulic Motors for Winch Drive of Dredgers",6881700.00,Goods,NCB,In-Progress
SMIP-08/NCB/079-80,Sunsari Morang Irrigation Project,"Construction of Headworks, Canal and Canal Structures of Lohandra Augmentation Sub-Project",428972701.92,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/01/080-081,"Infrastructure Development Office, Myagdi","Upgrading Of Pakher Baranja Bukeni Dhapung Tarakhola Road, Mangala Rural Municipality - 3 & 4",12801399.66,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/02/080-081,"Infrastructure Development Office, Myagdi","Upgrading Of Mahabhir - Dosalle Kaphaldanda - Nagi Road, Annapurna Rural Municipality -7 & 8, Myagdi",7258732.93,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/09/080-081,"Infrastructure Development Office, Myagdi","Bima Marang Malkbang Kuine Thadakhani Pakhapani Road, Dhawalagiri Rural Municipality - 5 &6",6967392.32,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/05/080-081,"Infrastructure Development Office, Myagdi","Upgrading of Darbang Devisthan Takam Road, Malika - 5 & Dhawalagiri - 7",6761073.02,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/31-2079/80,"Urban Development & Building Office Ghorahi, Dang","Pyuthan Hospital Building Construction Work, Bijuwar-4, Pyuthan.",213053769.01,Works,NCB,In-Progress
01-BMC/2080/081/W/NCB/01,Bharatpur Metropolitian City Office,"Construction of Blacktopped Road of Pandey Chowk to Healthpost upto Police post to Ward office Boundary, BMC-21,",16168316.09,Works,NCB,Completed
01-BMC/2080/081/W/NCB/02,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Lama’s Home infront of Gumba and Jit Bahadur Gurung Home’s Road, BMC-26",3586053.33,Works,NCB,Completed
01-BMC/2080/081/W/NCB/03,Bharatpur Metropolitian City Office,"Construction of Blacktopped Road from West of Khayarghari School to Rudra Bhandari’s House , BMC-26,",3538354.13,Works,NCB,Completed
03-BMC/2080/81/G/NCB/04,Bharatpur Metropolitian City Office,Supply and Delivery of Stationery-Masland related Goods.,18805177.50,Goods,NCB,Completed
03-BMC/2080/81/G/NCB/05,Bharatpur Metropolitian City Office,"Procurement of Printing related goods for Office, BMC",3219313.50,Goods,NCB,Completed
03-BMC/2080/81/G/NCB/06,Bharatpur Metropolitian City Office,Supply and Delivery of Furniture and Fixtures at Bharatpur Metropolitan City.,6212500.00,Goods,NCB,Completed
02/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive",Ward-10 ko Mul ra sahayak sadak haru Overlay.,2294452.50,Works,NCB,In-Progress
03/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive",Ward-09 ko bibhina Sadak haru Kalopatray,4613812.30,Works,NCB,In-Progress
04/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive","Sidhesor Mandir dekhi utar tarfa Manmaiju Pool samma Plum wall Nirman, ward-09",3616500.00,Works,NCB,In-Progress
05/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive",Tarkesor-11 ra Tokha-9 Bich Jodne Bishnumati Pool Nirman,26835559.65,Works,NCB,In-Progress
06/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive",Jalupa Chowk-Baniyatar-Tamang Basti-Shree Swosthani Tol ra Melmilap Tol ma Sadak Kalopatray-ward-08,10368128.95,Works,NCB,In-Progress
8-BMC/2079/080/W/NCB/13,Bharatpur Metropolitian City Office,Construction of Road from Territory of BMC 6 AND 13 charkune Chowk to Tunabari Chowk in BMC-6 13 And 22,2373776.60,Works,NCB,Completed
8-BMC/2079/080/W/NCB/14,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from territory of BMC-6 and 13 Mahajan Chowk to Kameswor Mandir to Sahakari Chowk to Khageri Nahar (Branch no 2) to Baagchowk, BMC-6,13,14 and 22",24388735.42,Works,NCB,Completed
8-BMC/2079/080/W/NCB/15,Bharatpur Metropolitian City Office,Compound Wall Construction Works At BMC Ward No.2 Office,24388735.42,Works,NCB,Completed
RE-8-BMC/2079/080/G/SQ/16,Bharatpur Metropolitian City Office,""" Supplying and Delivery of Ring Compost Chamber""",1764001.82,Goods,Sealed Quotation,Completed
10-BMC/2079/080/W/NCB/17,Bharatpur Metropolitian City Office,"Blacktopped Road Construction at madhyabindu tole (Marga No. 1,2 & Road Connnecting Prembasti Marga No. 5) BMC-7",6309141.77,Works,NCB,Completed
10-BMC/2079/080/W/NCB/18,Bharatpur Metropolitian City Office,"Blacktopped Road Construction From Raju Paudel's House To Keureni Ghol, BMC-18",5354081.25,Works,NCB,Completed
10-BMC/2079/080/W/NCB/19,Bharatpur Metropolitian City Office,"Blacktopped Road Construction works (From Bhattachowk to south Shiva Sir's Home and from 22 No simana to Padampokhari Higher school),BMC 14 AND 22",23631200.38,Works,NCB,Completed
RE-12-BMC/2079/080/G/NCB/24,Bharatpur Metropolitian City Office,Procurement of Motorcycle and Scooter as per Specification.,2858999.89,Goods,NCB,Completed
13-BMC/2079/080/W/NCB/25,Bharatpur Metropolitian City Office,Compound Wall Construction works (Amar Ma. Vi. BMC 22),4797218.79,Works,NCB,Completed
13-BMC/2079/080/W/NCB/26,Bharatpur Metropolitian City Office,"Building Construction works in sajhapur secondary school,sajhapur BMC-28",5071990.95,Works,NCB,Completed
RE-14-BMC/2079/080/W/NCB/27,Bharatpur Metropolitian City Office,"Construction of Physical Structure in Chitwan Engineering Campus,Rampur BMC-15",4569430.30,Works,NCB,Completed
RE-15-BMC/2079/080/W/SQ/28,Bharatpur Metropolitian City Office,Blacktopped Road Construction (Manakamana Tole Bikas Marge no. 8 )BMC-7,1296945.10,Works,Sealed Quotation,Completed
15-BMC/2079/080/W/NCB/30,Bharatpur Metropolitian City Office,"Blacktopped road reconstruction at ritu marga,BMC-15",8715503.00,Works,NCB,Completed
15-BMC/2079/080/W/NCB/31,Bharatpur Metropolitian City Office,"Blacktopped Road Construction works and other Physical Construction works (from Kerunga River to Khem B.K's House and to Boundary of Ward no 21 ) ,BMC-23",6028595.40,Works,NCB,Completed
16-BMC/2079/080/W/NCB/32,Bharatpur Metropolitian City Office,Blacktopped Road Maintenance works of Different ward of Bharatpur Metropolitan city -Package 1,29234357.66,Works,NCB,Completed
17-BMC/2079/080/W/NCB/33,Bharatpur Metropolitian City Office,"Blacktopped road construction works at Paudel Marga, (Gaurikon tole Bikas Sanstha) BMC-8",2406186.98,Works,NCB,Completed
17-BMC/2079/080/W/NCB/34,Bharatpur Metropolitian City Office,Blacktopped Road Construction at BMC-24 (Package work),118555368.30,Works,NCB,Completed
18-BMC/2079/080/G/NCB/35,Bharatpur Metropolitian City Office,Supply and Delivery of NP3 Hume pipe of Different sizes.,3538877.50,Goods,NCB,Completed
18-BMC/2079/080/W/NCB/36,Bharatpur Metropolitian City Office,Road Marking on The Blacktopped Road At BMC,3001370.40,Works,NCB,Completed
19-BMC/2079/080/W/NCB/39,Bharatpur Metropolitian City Office,Construction Of Mesh Jali Works in Gyaneshwor Samudayik Ban BMC16.,3506719.98,Works,NCB,Completed
19-BMC/2079/080/W/NCB/40,Bharatpur Metropolitian City Office,Blacktopped Road Construction from South of Ekata Chowk to Lamsal Chowk BMC-14,12337308.71,Works,NCB,Completed
17-BMC/2079/080/W/NCB/41,Bharatpur Metropolitian City Office,Blacktopped Road Construction from Airport Highway to Bypass Road BMC-10,10672193.39,Works,NCB,Completed
20-BMC/2079/080/W/NCB/42,Bharatpur Metropolitian City Office,"Blacktopped Road Construction in Srijana Tole,BMC-7",3440464.90,Works,NCB,Completed
20-BMC/2079/080/G/SQ/43,Bharatpur Metropolitian City Office,Supply and Delivery of Ladies Bicycle at BMC,983262.72,Goods,Sealed Quotation,Completed
21-BMC/2079/080/W/NCB/44,Bharatpur Metropolitian City Office,Construction of Gunjanagar Green Park at BMC 18,3017225.77,Works,NCB,Completed
22-BMC/079/080/W/NCB/46,Bharatpur Metropolitian City Office,Drain Construction in BMC-12 (From Ghol Bajar Chowk To Pariyar Niyojan Chowk),8782094.08,Works,NCB,Completed
22-BMC/079/080/G/NCB/47,Bharatpur Metropolitian City Office,""" Procurement and Supply of Medicines For Basic and Emergency Health Services , Bharatpur Metropolitan City""",7824273.50,Works,NCB,Completed
22-BMC/079/080/W/NCB/48,Bharatpur Metropolitian City Office,Procurement of supply of Ayurvedic Medicine for Bharatpur Metropolitan City,2704700.00,Works,NCB,Completed
22-BMC/2079/080/W/NCB/49,Bharatpur Metropolitian City Office,Blacktopped Road Maintenance works of Different Ward in Bharatpur Metropolitan City-Package-2,18197851.19,Works,NCB,Completed
22-BMC/079/080/W/NCB/50,Bharatpur Metropolitian City Office,Blacktopped Road Maintenance Work in Bharatpur Metropolitan City-Package 3,25864704.12,Works,NCB,Completed
22-BMC/079/080/W/NCB/51,Bharatpur Metropolitian City Office,Blacktopped Road Construction works from Lebarnagar School to Chudamani sapkota's House to Parsadhap Bagaicha,30724499.52,Works,NCB,Completed
RE/23-BMC/079/080/W/NCB/52,Bharatpur Metropolitian City Office,Blacktopped Works Construction on Different Road at ward no.6,9376389.94,Works,NCB,Completed
23-BMC/078/079/W/NCB/53,Bharatpur Metropolitian City Office,""" Blacktopped works from East of Hulaki Sadak (Ward 14), Barauji Chowk Tharu Village to Jungle Simana Passing through Prithivi Chowk (Ward 13), Koirala chowk (ward 13) and Ward 6 simana Jamarkattel ch",29822748.09,Works,NCB,In-Progress
23-BMC/078/079/W/NCB/54,Bharatpur Metropolitian City Office,"Blacktopped road construction at Bharatpur 8,14,23(Package-2)",29822748.09,Works,NCB,In-Progress
24-BMC/2079/2080/G/NCB/55,Bharatpur Metropolitian City Office,"Supply, Delivery, Installation and Commissioning Of Diesel Generator",1920998.87,Goods,NCB,Completed
RE/24-BMC/2079/080/W/NCB/56,Bharatpur Metropolitian City Office,Blacktopped Road Construction Works at ward 5 and 9.,3132023.75,Works,NCB,Completed
24-BMC/2079/080/G/NCB/57,Bharatpur Metropolitian City Office,Procurement of Cow Mat for BMC,2387125.00,Goods,NCB,Completed
24-BMC/2079/080/W/NCB/58,Bharatpur Metropolitian City Office,Construction of Culvert near Durga Bahadur Chhetri home at BMC-8,5777577.28,Works,NCB,Completed
24-BMC/2079/080/W/NCB/59,Bharatpur Metropolitian City Office,Construction of Culvert over Pungi Khola at BMC 3 and 4.,5085519.35,Works,NCB,Completed
GAU/NCB/05-2079/080,Gaushala Municipality,LT Line Extension Work(Irrigation),4872616.50,Works,NCB,In-Progress
GAU/NCB/1-2079/080,Gaushala Municipality,Construction of Primary Hospital Building at Gaushala Municipality-4,122606833.05,Works,NCB,In-Progress
RE/24-BMC/2079/080/W/SQ/61,Bharatpur Metropolitian City Office,""" Fencing works at setidevi samudayik ban's Maingate to West Ward 16.""",998738.77,Works,Sealed Quotation,Completed
25-BMC/2079/080/W/NCB/62,Bharatpur Metropolitian City Office,"Compound wall construction (Protection and Beautification) at Kamalpokhari, BMC-22.",1758514.09,Works,NCB,Completed
26-BMC/2079/080/W/NCB/64,Bharatpur Metropolitian City Office,Blacktopped Road Construction from Bhawana Chowk Towards North 6 no. Sakha On Boarder Of Bharatpur 14 and 15,11274187.89,Works,NCB,Completed
27-BMC/2079/080/W/NCB/65,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Sisabas Ramsingh Kumal's House to Sitaram Kumal's House, BMC-28",4594486.60,Works,NCB,Completed
27-BMC/2079/080/W/NCB/66,Bharatpur Metropolitian City Office,"Blacktopped Road Construction Works from Indrapuri School Chowk to Ganesh Bhujel's House Chowk, BMC-6",3789013.62,Works,NCB,Completed
27-BMC/2079/080/W/NCB/67,Bharatpur Metropolitian City Office,Blacktopped Road Construction in BMC-24 (Two different roads),10531903.88,Works,NCB,Completed
27-BMC/2079/080/W/NCB/68,Bharatpur Metropolitian City Office,Blacktopped Road Construction Works Package (Naya Patihani Jane Bato Hudai Aasaram Mahatoko Ghar Dekhi Purba Tarfako Sadak ra Ward No. 28 ko Simana Sajhapur Jane Bato Samma and Dhebauliko Purna Bahadu,7835945.65,Works,NCB,Completed
28-BMC/2079/080/W/NCB/69,Bharatpur Metropolitian City Office,""" Blacktopped Road Construction from Damodar Acharya's house to Dilliram Acharya's home BMC-14.""",2098042.91,Works,NCB,Completed
28-BMC/2079/080/W/NCB/70,Bharatpur Metropolitian City Office,"Blacktopped Road Construction of Shree Krishna Marga, Naya Kiran Tole at Bharatpur-11",2042530.40,Works,NCB,Completed
28-BMC/2079/080/W/NCB/71,Bharatpur Metropolitian City Office,""" Blacktopped Road Construction in Gyanodaya Marga BMC-09.""",2635429.46,Works,NCB,Completed
RE/28-BMC/2079/080/W/SQ/72,Bharatpur Metropolitian City Office,"Construction Of Culvert across Jabka Canal, BMC-25",1271847.98,Works,Sealed Quotation,Completed
29-BMC/2079/080/W/SQ/73,Bharatpur Metropolitian City Office,""" Blacktopped Road Construction Works from Khayarghari Chautari to ward 27 Simana .""",1912437.24,Works,NCB,Completed
29-BMC/2079/080/G/SQ/74,Bharatpur Metropolitian City Office,Supplying and Delivery of E-Attendance Device at BMC.,1267860.00,Goods,NCB,Completed
29-BMC/2079/080/W/NCB/75,Bharatpur Metropolitian City Office,Blacktopped Road Construction from Ramchandra's house to Rita Shrestha's house upto Rambahadur Thapa's house at BMC-27.,4858577.27,Works,NCB,Completed
30-BMC/2079/080/W/NCB/77,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Ward Office towards Koilaha, BMC-26",10124135.33,Works,NCB,Completed
30-BMC/2079/080/W/NCB/78,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Bikram Mahato's House to Ram Chandra Chaudhary's House and Bishnu Mahato's House to Sankar's House, BMC-26",4749239.20,Works,NCB,Completed
31-BMC/2079/080/W/SQ/79,Bharatpur Metropolitian City Office,""" Building Construction (First Floor) work of Sukranagar Healthpost BMC-25""",1591151.08,Works,NCB,Completed
32-BMC/2079/080/W/NCB/83,Bharatpur Metropolitian City Office,"Blacktopped Road Construction From Janapragati Club to Balaram Dhungana's House, BMC-13(Package-2)",5216784.33,Works,NCB,Completed
32-BMC/2079/080/W/NCB/84,Bharatpur Metropolitian City Office,""" Road Upgradation Works from Canal Side of Oli Oralo to Shristi Chowk, BMC-5""",3477154.39,Works,NCB,Completed
32-BMC/2079/080/W/NCB/85,Bharatpur Metropolitian City Office,""" Blacktopped Road Construction from Subedi's House Chowk to Rama Pandey's Poultry Farm, BMC-15""",3130312.80,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/18-2080/81,"Urban Development & Building Office Ghorahi, Dang","Sushma Road Left Right Side Different Road Drain Construction and Upgrading Work, Ghorahi -15 Dang.",3199834.65,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/19-2080/81,"Urban Development & Building Office Ghorahi, Dang","Mankamana tole, Parwat tole, Himal tole Road Drain and Upgrading work, Ghorahi -15 Dang",4375173.48,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/20-2080/81,"Urban Development & Building Office Ghorahi, Dang","Masina katuwa khola-Lakuridandi-Ghordhara - Rolpa Road Black Topped work ,Ghorahi -18, Dang",3346967.44,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/21-2080/81,"Urban Development & Building Office Ghorahi, Dang","Gobardiha Basti Bikas Road and Drain Construction Works, Gadhawa -03,Dang.",4126572.51,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/22-2080/81,"Urban Development & Building Office Ghorahi, Dang","B.P Chowk - Bhimsen Chowk drain and drain cover constructin work & Nepali Congress Party Office front Drain and Drain Cover Construction Work, Ghorahi - 15, Dang.",1573818.53,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/23-2080/81,"Urban Development & Building Office Ghorahi, Dang","Kutichour Hidadada Pidalne - Dhad Basti Bikas, Jhimruk -07, Pyuthan.",1736475.69,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/24-2080/81,"Urban Development & Building Office Ghorahi, Dang","Thulabesi Bazar Samrakchhan Infrastructure construction works, Gaumukhi-05,Pyuthan.",1313124.74,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/25-2080/81,"Urban Development & Building Office Ghorahi, Dang","Dangisharan -3, Chakhaura Dang Tharu Meseum & Park Construction Work (Waiting Shed,Wall etc)",2853841.02,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/27-2080/81,"Urban Development & Building Office Ghorahi, Dang","Dangisharan Dang Parsaduwa Basti Bikas, (Drain Construction Works), Dangisharan-6, Dang.",1445151.53,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/28-2080/81,"Urban Development & Building Office Ghorahi, Dang","Nayabasti Rajapur Badi Basti Bikas, (Drain Construction Works), Tulsipur-7, Dang.",1723739.64,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/29-2080/81,"Urban Development & Building Office Ghorahi, Dang","Ghorahi 14 Nepali Army Ghorahi Barrac East Side Balbikash Ma Vi Ghorahi 18-road Infrastructure Construction Work, Ghorahi-18,Dang.",2038581.20,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/30-2080/81,"Urban Development & Building Office Ghorahi, Dang","Hapure Bazzar Basti Bikas And Urbanization Planing and Implementation Works, (Road Construction Works), Babai-4,Dang.",3439166.17,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/31-2080/81,"Urban Development & Building Office Ghorahi, Dang","Tulsipur 3 Kalle Balle Tunapani Shibdhara Naula Ambasar Thapani Basti Bikas Tatha Hill Station Nirman, Tulsipur 3, Dang.",3187532.00,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/33-2080/81,"Urban Development & Building Office Ghorahi, Dang","Saudikula-Gauritol- Pahelpar Dabur Urban Infrastructure Construction Work(Drain Works),Ghorahi -10,Dang.",3029693.51,Works,NCB,In-Progress
NCB-IR-05/080/81,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Chahaka Koriyatole Trail Bridge, Saptari",62642888.77,Works,NCB,In-Progress
NCB-IR-04/080/81,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Ratuwa Bhulkadubba Kohabara Nayagaun Trail Bridge, Jhapa/Morang",172767757.68,Works,NCB,Completed
NCB-IR-08/080/81,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Babai Panditpur Bairiyaghat Multispan Trail Bridge, Bardiya",62890324.65,Works,NCB,Completed
